0,0.015005695
0.033333333,0.010713876
0.066666667,-0.008588746
0.1,0.016018866
0.133333333,-0.012066993
0.166666667,-0.042413774
0.2,-0.0586681
0.233333333,-0.087761745
0.266666667,-0.095461304
0.3,-0.080557258
0.333333333,-0.084496831
0.366666667,-0.070072715
0.4,-0.091729978
0.433333333,-0.003146623
0.466666667,-0.004991639
0.5,0.076628103
0.533333333,0.126070913
0.566666667,0.180623691
0.6,0.269537121
0.633333333,0.301564137
0.666666667,0.375514738
0.7,0.480263608
0.733333333,0.569313191
0.766666667,0.597343231
0.8,0.698223963
0.833333333,0.763111644
0.866666667,0.8531073
0.9,0.861660457
0.933333333,0.931857428
0.966666667,0.939636621
1,0.939636621
1.033333333,1.008575391
1.066666667,0.876358923
1.1,0.829127561
1.133333333,0.844223033
1.166666667,0.721962519
1.2,0.478653304
1.233333333,0.404164514
1.266666667,0.276751425
1.3,0.088907375
1.333333333,-0.11641632
1.366666667,-0.3444082
1.4,-0.441686216
1.433333333,-0.552759792
1.466666667,-0.666310569
1.5,-0.774684288
1.533333333,-0.79184329
1.566666667,-0.850467793
1.6,-0.875713715
1.633333333,-0.893212545
1.666666667,-0.877128141
1.7,-0.824409981
1.733333333,-0.740264601
1.766666667,-0.655197628
1.8,-0.464374882
1.833333333,-0.388275787
1.866666667,-0.202387199
1.9,-0.08176353
1.933333333,0.173832892
1.966666667,0.342514343
2,0.550084792
2.033333333,0.781044686
2.066666667,0.956836997
2.1,1.068659913
2.133333333,1.201003825
2.166666667,1.341198663
2.2,1.423097698
2.233333333,1.482581273
2.266666667,1.510579556
2.3,1.565804688
2.333333333,1.482581273
2.366666667,1.433495315
2.4,1.395229707
2.433333333,1.270404622
2.466666667,1.074411698
2.5,0.865591549
2.533333333,0.665786966
2.566666667,0.465520851
2.6,0.33246443
2.633333333,0.101181307
2.666666667,-0.129346634
2.7,-0.347673114
2.733333333,-0.56108715
2.766666667,-0.686268436
2.8,-0.820683562
2.833333333,-0.949982325
2.866666667,-0.990247653
2.9,-1.123325573
2.933333333,-1.135294113
2.966666667,-1.116359741
3,-1.022756522
3.033333333,-0.979747429
3.066666667,-0.918341904
3.1,-0.753920499
3.133333333,-0.659187527
3.166666667,-0.492181992
3.2,-0.263668076
3.233333333,-0.04049281
3.266666667,0.164421405
3.3,0.376101707
3.333333333,0.579839118
3.366666667,0.792789792
3.4,0.988654839
3.433333333,1.139353655
3.466666667,1.217124618
3.5,1.339560999
3.533333333,1.414342068
3.566666667,1.455814726
3.6,1.368224046
3.633333333,1.39816225
3.666666667,1.382101763
3.7,1.260397403
3.733333333,1.160025815
3.766666667,1.076411695
3.8,1.037252619
3.833333333,0.750112764
3.866666667,0.737910131
3.9,0.624203054
3.933333333,0.424500693
3.966666667,0.273034833
4,0.071490858
4.033333333,-0.093416317
4.066666667,-0.202752429
4.1,-0.326742193
4.133333333,-0.421480361
4.166666667,-0.502136414
4.2,-0.601967642
4.233333333,-0.661101197
4.266666667,-0.69297684
4.3,-0.704418923
4.333333333,-0.711979464
4.366666667,-0.666310569
4.4,-0.620976759
4.433333333,-0.569788118
4.466666667,-0.472601585
4.5,-0.360239359
4.533333333,-0.216084972
4.566666667,-0.111208034
4.6,0.010713876
4.633333333,0.136905416
4.666666667,0.381673419
4.7,0.498005726
4.733333333,0.502745027
4.766666667,0.640620656
4.8,0.786606622
4.833333333,0.841459082
4.866666667,0.83556524
4.9,0.936487025
4.933333333,0.921357505
4.966666667,0.922303579
5,0.903258263
5.033333333,0.814291854
5.066666667,0.793217691
5.1,0.75525887
5.133333333,0.654214985
5.166666667,0.539019431
5.2,0.4833189
5.233333333,0.417340911
5.266666667,0.296972937
5.3,0.298366341
5.333333333,0.212693055
5.366666667,0.130453892
5.4,0.058490309
5.433333333,-0.039850275
5.466666667,-0.095057752
5.5,-0.095057752
5.533333333,-0.13294374
5.566666667,-0.146751839
5.6,-0.147698629
5.633333333,-0.156454259
5.666666667,-0.139313081
5.7,-0.0586681
5.733333333,-0.064709529
5.766666667,-0.037674473
5.8,-0.037674473
5.833333333,7.89E-04
5.866666667,0.013146961
5.9,0.028893691
5.933333333,0.050167077
5.966666667,0.105665582
6,0.142685698
6.033333333,0.136905416
6.066666667,0.152263949
6.1,0.197245432
6.133333333,0.140826964
6.166666667,0.205334235
6.2,0.254319291
6.233333333,0.267040693
6.266666667,0.273034833
6.3,0.215315754
6.333333333,0.247562637
6.366666667,0.234984684
6.4,0.271510154
6.433333333,0.247562637
6.466666667,0.247562637
6.5,0.288475466
6.533333333,0.328778943
6.566666667,0.34665225
6.6,0.386202374
6.633333333,0.430033932
6.666666667,0.434991749
6.7,0.448410427
6.733333333,0.471586284
6.766666667,0.559412525
6.8,0.539618951
6.833333333,0.520807579
6.866666667,0.54890786
6.9,0.502745027
6.933333333,0.498723601
6.966666667,0.463328833
7,0.397122377
7.033333333,0.358987317
7.066666667,0.318870101
7.1,0.269946957
7.133333333,0.313161809
7.166666667,0.170252243
7.2,0.070853781
7.233333333,0.016894267
7.266666667,-0.071930585
7.3,-0.095976237
7.333333333,-0.184845139
7.366666667,-0.291698116
7.4,-0.306744859
7.433333333,-0.36497492
7.466666667,-0.407269432
7.5,-0.410325968
7.533333333,-0.416483526
7.566666667,-0.443942021
7.6,-0.331511633
7.633333333,-0.306744859
7.666666667,-0.245926857
7.7,-0.230369715
7.733333333,-0.145778508
7.766666667,-0.043894158
7.8,0.092565895
7.833333333,0.217268877
7.866666667,0.326665526
7.9,0.441304132
7.933333333,0.579413858
7.966666667,0.652454423
8,0.75525887
8.033333333,0.800403858
8.066666667,0.896713403
8.1,0.932460201
8.133333333,0.992623947
8.166666667,0.994145354
8.2,1.042219795
8.233333333,1.037655601
8.266666667,0.989509905
8.3,0.904485758
8.333333333,0.791395093
8.366666667,0.734461869
8.4,0.599007431
8.433333333,0.478653304
8.466666667,0.336499378
8.5,0.254319291
8.533333333,0.062214687
8.566666667,-0.032462646
8.6,-0.185791212
8.633333333,-0.314358926
8.666666667,-0.328287787
8.7,-0.41626604
8.733333333,-0.520595855
8.766666667,-0.546763861
8.8,-0.524137753
8.833333333,-0.589072694
8.866666667,-0.6074901
8.9,-0.583258806
8.933333333,-0.552052578
8.966666667,-0.533351252
9,-0.388275787
9.033333333,-0.321750554
9.066666667,-0.230369715
9.1,0.086799896
9.133333333,0.234576354
9.166666667,0.376101707
9.2,0.502745027
9.233333333,0.633056504
9.266666667,0.699015728
9.3,0.762740518
9.333333333,0.865591549
9.366666667,0.982312908
9.4,0.985377697
9.433333333,1.028352538
9.466666667,0.985377697
9.5,0.995940684
9.533333333,0.982312908
9.566666667,0.942300913
9.6,0.859823912
9.633333333,0.824495582
9.666666667,0.704840905
9.7,0.547577484
9.733333333,0.421463826
9.766666667,0.336499378
9.8,0.254098491
9.833333333,0.068299804
9.866666667,-0.015903904
9.9,-0.119167345
9.933333333,-0.17385657
9.966666667,-0.317188344
10,-0.347673114
10.03333333,-0.441896654
10.06666667,-0.512630781
10.1,-0.487031823
10.13333333,-0.503660803
10.16666667,-0.503660803
10.2,-0.433196287
10.23333333,-0.365644712
10.26666667,-0.317188344
10.3,-0.257727551
10.33333333,-0.201593233
10.36666667,-0.097244628
10.4,0.007391629
10.43333333,0.147893984
10.46666667,0.233674641
10.5,0.33759635
10.53333333,0.427416136
10.56666667,0.516730129
10.6,0.590586577
10.63333333,0.65605153
10.66666667,0.750112764
10.7,0.758512213
10.73333333,0.754661141
10.76666667,0.729226314
10.8,0.824495582
10.83333333,0.722737113
10.86666667,0.734461869
10.9,0.654214985
10.93333333,0.620814002
10.96666667,0.558560917
11,0.497273126
11.03333333,0.394640992
11.06666667,0.375691198
11.1,0.308094656
11.13333333,0.241389876
11.16666667,0.187030617
11.2,0.122470723
11.23333333,0.058490309
11.26666667,0.005564591
11.3,-0.048653194
11.33333333,-0.082555923
11.36666667,-0.135180873
11.4,-0.089996877
11.43333333,-0.15732915
11.46666667,-0.114981601
11.5,-0.140471829
11.53333333,-0.105427751
11.56666667,-0.107143015
11.6,-0.063435644
11.63333333,-0.056171849
11.66666667,0.017658209
11.7,0.070853781
11.73333333,0.062214687
11.76666667,0.121371097
11.8,0.13914589
11.83333333,0.178706147
11.86666667,0.219597901
11.9,0.208109436
11.93333333,0.254319291
11.96666667,0.254319291
12,0.286758239
12.03333333,0.26585328
12.06666667,0.311989476
12.1,0.309981447
12.13333333,0.321959236
12.16666667,0.314945133
12.2,0.314945133
12.23333333,0.314945133
12.26666667,0.326665526
12.3,0.276965925
12.33333333,0.309981447
12.36666667,0.33376821
12.4,0.338222524